id_sessao,data_acesso,id_lead,utm_source,utm_medium,utm_campaign,custo_clique,converteu,receita_gerada
S-118320,2025-07-09 04:00:00,L-7217,meta,ads,ai_launch,1.36,Nao,0.0
S-118321,2025-06-20 11:00:00,,google,cpc,search_brand,2.28,Nao,0.0
S-118322,2025-05-03 03:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118323,2025-08-12 10:00:00,,Meta Ads,ads,ai_launch,1.21,Nao,0.0
S-118324,2025-08-27 16:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118325,2025-10-11 08:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-118326,2025-04-30 06:00:00,,Meta Ads,ads,ai_launch,1.51,Nao,0.0
S-118327,2025-08-12 05:00:00,,meta,ads,ai_launch,1.84,Nao,0.0
S-118328,2025-08-02 14:00:00,L-8176,google,organic,seo_blog,0.0,Nao,0.0
S-118329,2026-01-19 23:00:00,,TikTok,cpc,viral_trend,0.51,Nao,0.0
S-118330,2025-02-09 06:00:00,,meta,ads,ai_launch,1.44,Nao,0.0
S-118331,2025-01-28 03:00:00,,Meta Ads,ads,retargeting_v1,0.9,Nao,0.0
S-118332,2025-07-09 06:00:00,,GOOGLE,cpc,search_brand,2.02,Nao,0.0
S-118333,2026-02-01 09:00:00,,GOOGLE,cpc,search_brand,1.98,Nao,0.0
S-118334,2025-08-26 13:00:00,,FB,ads,retargeting_v1,1.14,Nao,0.0
S-118335,2025-07-14 04:00:00,,TikTok,cpc,viral_trend,0.81,Nao,0.0
S-118336,2025-03-26 13:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118337,2025-12-10 20:00:00,,meta,ads,ai_launch,1.69,Nao,0.0
S-118338,2025-12-15 01:00:00,,TikTok,cpc,viral_trend,1.07,Nao,0.0
S-118339,2025-04-09 07:00:00,L-6165,GOOGLE,cpc,search_brand,1.79,Nao,0.0
S-118340,2025-04-24 08:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118341,2025-02-15 16:00:00,L-7025,GOOGLE,cpc,search_brand,1.6,Sim,499.9
S-118342,2025-08-20 06:00:00,,meta,ads,ai_launch,1.05,Nao,0.0
S-118343,2025-04-10 19:00:00,,Meta Ads,ads,retargeting_v1,0.8,Nao,0.0
S-118344,2025-11-08 07:00:00,L-8495,instagram,ads,ai_launch,1.92,Nao,0.0
S-118345,2025-09-19 11:00:00,,google,cpc,search_brand,2.22,Nao,0.0
S-118346,2025-03-27 17:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-118347,2025-01-06 16:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118348,2025-07-28 17:00:00,L-8114,facebook,ads,ai_launch,1.58,Nao,0.0
S-118349,2025-11-06 22:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-118350,2025-01-28 08:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118351,2025-12-04 10:00:00,,Meta Ads,ads,retargeting_v1,1.2,Nao,0.0
S-118352,2025-12-10 06:00:00,L-5534,FB,ads,ai_launch,1.5,Nao,0.0
S-118353,2025-01-22 13:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118354,2025-08-13 21:00:00,,meta,ads,ai_launch,1.65,Nao,0.0
S-118355,2025-05-22 13:00:00,,gogle ,cpc,search_brand,2.26,Nao,0.0
S-118356,2025-10-07 10:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118357,2025-04-09 03:00:00,,Meta Ads,ads,ai_launch,1.67,Nao,0.0
S-118358,2025-03-19 01:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-118359,2025-06-28 12:00:00,,FB,ads,retargeting_v1,0.83,Nao,0.0
S-118360,2025-07-03 21:00:00,L-6475,TikTok,cpc,viral_trend,0.59,Nao,0.0
S-118361,2025-06-29 10:00:00,,facebook,ads,ai_launch,1.02,Nao,0.0
S-118362,2025-12-31 21:00:00,,instagram,ads,ai_launch,1.58,Nao,0.0
S-118363,2025-04-08 06:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118364,2025-01-25 08:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118365,2025-07-21 19:00:00,,facebook,ads,ai_launch,1.06,Nao,0.0
S-118366,2026-01-21 08:00:00,,Meta Ads,ads,ai_launch,1.48,Nao,0.0
S-118367,2025-11-09 10:00:00,,facebook,ads,retargeting_v1,1.46,Nao,0.0
S-118368,2025-10-26 09:00:00,,tiktok,cpc,viral_trend,1.13,Nao,0.0
S-118369,2026-01-27 08:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118370,2025-07-17 22:00:00,L-2646,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118371,2025-06-27 15:00:00,L-1347,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-118372,2025-12-05 18:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118373,2025-09-13 07:00:00,, google,cpc,search_brand,2.48,Nao,0.0
S-118374,2025-08-13 07:00:00,,facebook,ads,ai_launch,1.96,Nao,0.0
S-118375,2026-02-01 07:00:00,L-2644,meta,ads,retargeting_v1,0.9,Sim,499.9
S-118376,2025-02-07 16:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-118377,2025-08-08 08:00:00,, google,cpc,search_brand,1.58,Nao,0.0
S-118378,2025-04-05 21:00:00,,gogle ,cpc,search_brand,1.78,Nao,0.0
S-118379,2025-08-20 15:00:00,,tik tok,cpc,viral_trend,0.92,Nao,0.0
S-118380,2025-02-14 09:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118381,2025-05-26 15:00:00,,TikTok,cpc,viral_trend,1.06,Nao,0.0
S-118382,2025-12-11 02:00:00,,Google,cpc,search_brand,2.03,Nao,0.0
S-118383,2025-05-06 00:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118384,2025-06-01 11:00:00,L-7836,facebook,ads,ai_launch,1.03,Nao,0.0
S-118385,2025-12-11 09:00:00,,e-mail,automation,,0.0,Nao,0.0
S-118386,2025-04-07 02:00:00,,FB,ads,ai_launch,1.85,Nao,0.0
S-118387,2025-06-07 21:00:00,,google,organic,,0.0,Nao,0.0
S-118388,2025-05-14 03:00:00,,gogle ,cpc,search_brand,2.04,Nao,0.0
S-118389,2025-07-11 16:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118390,2026-01-03 18:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-118391,2025-05-09 06:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118392,2025-05-31 08:00:00,L-9314,gogle ,cpc,search_brand,1.72,Nao,0.0
S-118393,2025-03-02 23:00:00,L-7405,email,automation,welcome_flow,0.0,Sim,99.9
S-118394,2025-02-07 04:00:00,,tik tok,cpc,viral_trend,0.89,Nao,0.0
S-118395,2025-09-27 03:00:00,L-3177,GOOGLE,organic,,0.0,Sim,499.9
S-118396,2025-04-16 21:00:00,,google,cpc,search_brand,1.95,Nao,0.0
S-118397,2025-08-06 22:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118398,2025-01-12 23:00:00,L-7429,facebook,ads,ai_launch,1.53,Nao,0.0
S-118399,2026-01-30 08:00:00,,Meta Ads,ads,ai_launch,1.42,Nao,0.0
S-118400,2025-08-05 05:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-118401,2025-12-05 06:00:00,,gogle ,cpc,search_brand,2.41,Nao,0.0
S-118402,2025-09-28 22:00:00,,Google,organic,,0.0,Nao,0.0
S-118403,2025-12-15 07:00:00,,tiktok,cpc,viral_trend,0.89,Nao,0.0
S-118404,2025-02-17 05:00:00,L-7428,meta,ads,,1.07,Sim,199.9
S-118405,2025-06-30 07:00:00,L-2738,meta,ads,ai_launch,1.84,Nao,0.0
S-118406,2025-01-29 04:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118407,2025-11-25 02:00:00,L-8817,tiktok,cpc,viral_trend,0.51,Nao,0.0
S-118408,2025-10-27 04:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118409,2025-10-17 03:00:00,,gogle ,cpc,search_brand,1256.0,Nao,0.0
S-118410,2025-02-21 12:00:00,L-4108,Google,cpc,search_brand,2.45,Nao,0.0
S-118411,2025-03-06 05:00:00,L-7536,gogle ,cpc,search_brand,2.22,Nao,0.0
S-118412,2025-10-14 22:00:00,,meta,ads,ai_launch,1.4,Nao,0.0
S-118413,2025-09-14 07:00:00,L-5413,tik tok,cpc,viral_trend,0.6,Nao,0.0
S-118414,2025-11-25 05:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-118415,2025-08-28 22:00:00,,FB,ads,ai_launch,1.84,Nao,0.0
S-118416,2025-08-18 03:00:00,L-5619,instagram,ads,retargeting_v1,0.99,Nao,0.0
S-118417,2025-02-05 04:00:00,,Google,cpc,search_brand,1.63,Nao,0.0
S-118418,2026-01-08 04:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118419,2026-01-10 08:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118420,2025-03-06 07:00:00,,instagram,ads,ai_launch,1.32,Nao,0.0
S-118421,2025-09-19 07:00:00,,FB,ads,ai_launch,1.57,Nao,0.0
S-118422,2025-10-02 03:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-118423,2025-10-16 11:00:00,,FB,ads,retargeting_v1,1.16,Nao,0.0
S-118424,2025-01-24 09:00:00,L-9931,tiktok,cpc,viral_trend,0.97,Nao,0.0
S-118425,2025-01-06 00:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118426,2025-05-28 20:00:00,,instagram,ads,ai_launch,1.52,Nao,0.0
S-118427,2025-09-22 02:00:00,L-3927,meta,ads,retargeting_v1,1.26,Nao,0.0
S-118428,2025-08-02 18:00:00,,GOOGLE,cpc,search_brand,1.62,Nao,0.0
S-118429,2026-01-26 07:00:00,,GOOGLE,cpc,search_brand,1.99,Nao,0.0
S-118430,2025-10-17 09:00:00,L-1941,Meta Ads,ads,retargeting_v1,1.25,Nao,0.0
S-118431,2025-11-13 23:00:00,,instagram,ads,ai_launch,1.7,Nao,0.0
S-118432,2025-09-21 18:00:00,,tiktok,cpc,viral_trend,0.94,Nao,0.0
S-118433,2025-10-20 23:00:00,L-5826,facebook,ads,retargeting_v1,1.2,Nao,0.0
S-118434,2025-04-29 00:00:00,,Google,cpc,search_brand,2.2,Nao,0.0
S-118435,2025-06-10 14:00:00,L-8811, google,organic,seo_blog,0.0,Nao,0.0
S-118436,2025-01-03 06:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118437,2025-01-26 11:00:00,,instagram,ads,retargeting_v1,1.35,Nao,0.0
S-118438,2025-10-16 22:00:00,L-4355,google,organic,seo_blog,0.0,Nao,0.0
S-118439,2025-04-15 12:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-118440,2026-01-14 16:00:00,,google,cpc,search_brand,1.88,Nao,0.0
S-118441,2025-08-08 03:00:00,,instagram,ads,ai_launch,1.49,Nao,0.0
S-118442,2025-08-07 03:00:00,L-8192,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118443,2025-11-13 05:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-118444,2025-11-30 16:00:00,L-6319,gogle ,cpc,search_brand,2.25,Nao,0.0
S-118445,2025-02-27 06:00:00,L-5481,google,cpc,search_brand,1.95,Sim,299.9
S-118446,2025-09-20 03:00:00,,gogle ,cpc,search_brand,2.04,Nao,0.0
S-118447,2025-12-09 23:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-118448,2025-01-01 15:00:00,,instagram,ads,,1.87,Nao,0.0
S-118449,2025-12-24 16:00:00,,instagram,ads,,1.12,Nao,0.0
S-118450,2025-06-15 07:00:00,L-6068,meta,ads,ai_launch,1.79,Nao,0.0
S-118451,2025-11-16 00:00:00,,tiktok,cpc,viral_trend,0.95,Nao,0.0
S-118452,2025-06-26 04:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-118453,2025-09-24 10:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-118454,2025-08-18 13:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118455,2026-01-11 09:00:00,,GOOGLE,cpc,search_brand,2.43,Nao,0.0
S-118456,2025-02-16 14:00:00,, google,cpc,search_brand,1.78,Nao,0.0
S-118457,2025-11-29 11:00:00,,GOOGLE,cpc,search_brand,2.42,Nao,0.0
S-118458,2026-01-04 15:00:00,L-5088,facebook,ads,ai_launch,1.44,Nao,0.0
S-118459,2025-07-27 03:00:00,,Google,cpc,search_brand,2.05,Nao,0.0
S-118460,2026-01-11 04:00:00,L-1397,facebook,ads,ai_launch,1.8,Nao,0.0
S-118461,2025-04-08 04:00:00,,gogle ,cpc,search_brand,2.49,Nao,0.0
S-118462,2025-06-16 01:00:00,,Meta Ads,ads,ai_launch,1.11,Nao,0.0
S-118463,2025-09-07 22:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-118464,2025-05-03 19:00:00,,Meta Ads,ads,retargeting_v1,0.93,Nao,0.0
S-118465,2025-08-26 21:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-118466,2026-01-22 12:00:00,L-4915,Google,organic,seo_blog,0.0,Nao,0.0
S-118467,2025-06-01 12:00:00,,FB,ads,ai_launch,1.09,Nao,0.0
S-118468,2025-09-13 19:00:00,,FB,ads,ai_launch,1.61,Nao,0.0
S-118469,2025-04-19 17:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-118470,2025-07-30 08:00:00,,tik tok,cpc,viral_trend,0.57,Nao,0.0
S-118471,2025-04-26 03:00:00,L-3691,tik tok,cpc,viral_trend,1.03,Nao,0.0
S-118472,2025-11-16 20:00:00,, google,cpc,search_brand,2.18,Nao,0.0
S-118473,2026-01-13 04:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118474,2025-08-04 20:00:00,,instagram,ads,ai_launch,1.29,Nao,0.0
S-118475,2025-02-12 04:00:00,,GOOGLE,cpc,search_brand,2.35,Nao,0.0
S-118476,2025-04-21 05:00:00,,facebook,ads,retargeting_v1,1.13,Nao,0.0
S-118477,2025-07-31 11:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118478,2025-03-29 15:00:00,L-3513,instagram,ads,ai_launch,1.09,Nao,0.0
S-118479,2025-07-01 11:00:00,,gogle ,cpc,search_brand,1.57,Nao,0.0
S-118480,2025-09-27 11:00:00,,Google,organic,,0.0,Nao,0.0
S-118481,2025-07-05 17:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118482,2025-07-13 07:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118483,2025-10-17 03:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118484,2025-07-08 15:00:00,L-4073,google,cpc,search_brand,1.51,Nao,0.0
S-118485,2025-02-03 20:00:00,,instagram,ads,ai_launch,1.35,Nao,0.0
S-118486,2025-12-22 12:00:00,,google,cpc,search_brand,2.49,Nao,0.0
S-118487,2025-02-28 00:00:00,,tik tok,cpc,viral_trend,0.67,Nao,0.0
S-118488,2025-04-13 08:00:00,,instagram,ads,ai_launch,1.68,Nao,0.0
S-118489,2025-05-07 13:00:00,L-7936,tiktok,cpc,viral_trend,0.5,Nao,0.0
S-118490,2025-06-13 10:00:00,L-3004,GOOGLE,cpc,search_brand,1.74,Sim,499.9
S-118491,2025-10-22 11:00:00,L-5791, google,cpc,search_brand,1.65,Nao,0.0
S-118492,2025-08-14 01:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118493,2025-06-30 09:00:00,L-8638,Google,cpc,search_brand,2.45,Nao,0.0
S-118494,2025-10-17 04:00:00,,meta,ads,ai_launch,1.05,Nao,0.0
S-118495,2026-01-20 19:00:00,L-5831,Google,cpc,search_brand,2.24,Nao,0.0
S-118496,2025-01-08 15:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118497,2025-12-21 18:00:00,, google,cpc,search_brand,1.92,Nao,0.0
S-118498,2025-10-04 16:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118499,2025-09-05 17:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-118500,2025-11-23 20:00:00,L-7273,GOOGLE,cpc,search_brand,1.57,Nao,0.0
S-118501,2025-08-13 13:00:00,,FB,ads,retargeting_v1,0.88,Nao,0.0
S-118502,2025-04-18 06:00:00,,tik tok,cpc,viral_trend,0.95,Nao,0.0
S-118503,2025-08-16 19:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-118504,2025-03-08 08:00:00,,google,cpc,search_brand,1.62,Nao,0.0
S-118505,2025-03-24 18:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-118506,2025-11-28 20:00:00,,instagram,ads,ai_launch,1.99,Nao,0.0
S-118507,2026-02-03 17:00:00,,TikTok,cpc,viral_trend,0.64,Nao,0.0
S-118508,2025-12-11 21:00:00,, google,organic,seo_blog,1658.92,Nao,0.0
S-118509,2025-01-10 17:00:00,,meta,ads,ai_launch,1.34,Nao,0.0
S-118510,2025-12-05 18:00:00,,google,cpc,search_brand,1.71,Nao,0.0
S-118511,2026-02-03 15:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118512,2025-10-21 06:00:00,L-7301,Google,cpc,search_brand,2.46,Nao,0.0
S-118513,2025-04-04 12:00:00,,tiktok,cpc,viral_trend,1.11,Nao,0.0
S-118514,2025-04-18 20:00:00,L-7058,gogle ,cpc,search_brand,2.02,Nao,0.0
S-118515,2025-10-29 16:00:00,L-9053,FB,ads,ai_launch,1.17,Nao,0.0
S-118516,2025-10-03 06:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118517,2025-02-05 08:00:00,,GOOGLE,cpc,search_brand,2.09,Nao,0.0
S-118518,2025-06-16 19:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118519,2026-01-22 23:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-118520,2025-10-02 03:00:00,,Meta Ads,ads,ai_launch,1.47,Nao,0.0
S-118521,2025-08-31 18:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-118522,2025-10-21 05:00:00,, google,cpc,,1.91,Nao,0.0
S-118523,2025-03-20 08:00:00,,instagram,ads,retargeting_v1,1.11,Nao,0.0
S-118524,2025-05-06 03:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118525,2025-09-21 11:00:00,,FB,ads,ai_launch,1.16,Nao,0.0
S-118526,2025-02-01 14:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-118527,2026-02-05 04:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118528,2025-11-15 05:00:00,,google,cpc,search_brand,2.41,Nao,0.0
S-118529,2025-05-18 07:00:00,, google,cpc,search_brand,1.66,Nao,0.0
S-118530,2026-01-03 16:00:00,, google,cpc,search_brand,2.28,Nao,0.0
S-118531,2025-07-17 00:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118532,2025-03-24 07:00:00,L-4022,gogle ,cpc,search_brand,1.79,Sim,99.9
S-118533,2025-05-23 16:00:00,,FB,ads,ai_launch,1.33,Nao,0.0
S-118534,2025-12-06 21:00:00,,meta,ads,retargeting_v1,1.02,Nao,0.0
S-118535,2025-09-08 07:00:00,,tik tok,cpc,viral_trend,0.87,Nao,0.0
S-118536,2025-02-12 19:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-118537,2025-04-13 19:00:00,,facebook,ads,,1.29,Nao,0.0
S-118538,2025-03-08 03:00:00,L-6363,gogle ,cpc,search_brand,1.97,Nao,0.0
S-118539,2025-04-17 12:00:00,,tik tok,cpc,viral_trend,0.96,Nao,0.0
S-118540,2025-05-23 11:00:00,,meta,ads,retargeting_v1,0.82,Nao,0.0
S-118541,2025-10-21 06:00:00,,google,cpc,search_brand,1.93,Nao,0.0
S-118542,2025-01-04 06:00:00,,google,cpc,search_brand,1.76,Nao,0.0
S-118543,2025-01-03 22:00:00,,tiktok,cpc,viral_trend,0.66,Nao,0.0
S-118544,2025-11-08 14:00:00,,GOOGLE,cpc,search_brand,1.77,Nao,0.0
S-118545,2025-07-07 07:00:00,,tiktok,cpc,viral_trend,0.89,Nao,0.0
S-118546,2025-09-20 01:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118547,2025-04-07 20:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-118548,2025-02-13 18:00:00,,facebook,ads,retargeting_v1,0.92,Nao,0.0
S-118549,2025-05-20 19:00:00,,instagram,ads,ai_launch,1.64,Nao,0.0
S-118550,2025-09-18 18:00:00,, google,cpc,search_brand,1.85,Nao,0.0
S-118551,2025-02-25 18:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118552,2025-03-01 09:00:00,L-7910,Email,automation,welcome_flow,0.0,Nao,0.0
S-118553,2025-08-17 08:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118554,2025-05-11 10:00:00,,instagram,ads,ai_launch,1.37,Nao,0.0
S-118555,2025-02-10 22:00:00,,TikTok,cpc,,1.18,Nao,0.0
S-118556,2025-03-31 14:00:00,,FB,ads,ai_launch,1.04,Nao,0.0
S-118557,2026-01-13 19:00:00,L-2630,email,automation,,0.0,Nao,0.0
S-118558,2025-05-31 08:00:00,,gogle ,cpc,search_brand,1.88,Nao,0.0
S-118559,2025-01-02 21:00:00,,FB,ads,ai_launch,1.26,Nao,0.0
S-118560,2025-08-07 14:00:00,,GOOGLE,cpc,search_brand,2.4,Nao,0.0
S-118561,2025-07-30 02:00:00,,TikTok,cpc,viral_trend,0.63,Nao,0.0
S-118562,2025-05-03 01:00:00,,google,cpc,search_brand,2.36,Nao,0.0
S-118563,2025-08-14 06:00:00,,TikTok,cpc,viral_trend,0.72,Nao,0.0
S-118564,2026-02-04 18:00:00,L-3008,gogle ,cpc,search_brand,2.21,Nao,0.0
S-118565,2025-01-20 13:00:00,,facebook,ads,,1.03,Nao,0.0
S-118566,2025-06-10 22:00:00,,FB,ads,ai_launch,1.59,Nao,0.0
S-118567,2025-07-10 19:00:00,, google,cpc,search_brand,1.81,Nao,0.0
S-118568,2025-08-29 16:00:00,,FB,ads,ai_launch,1.9,Nao,0.0
S-118569,2025-05-26 01:00:00,,TikTok,cpc,viral_trend,1.17,Nao,0.0
S-118570,2025-01-22 22:00:00,,google,cpc,search_brand,1.62,Nao,0.0
S-118571,2025-11-11 15:00:00,,tiktok,cpc,viral_trend,0.52,Nao,0.0
S-118572,2025-07-03 05:00:00,L-9766,email,automation,welcome_flow,0.0,Nao,0.0
S-118573,2025-12-27 17:00:00,,FB,ads,ai_launch,1.68,Nao,0.0
S-118574,2025-02-13 18:00:00,,instagram,ads,ai_launch,1.02,Nao,0.0
S-118575,2025-02-23 01:00:00,L-7718,TikTok,cpc,viral_trend,0.56,Sim,199.9
S-118576,2025-04-22 00:00:00,,FB,ads,ai_launch,1.91,Nao,0.0
S-118577,2025-06-09 00:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118578,2025-04-21 18:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118579,2025-09-10 12:00:00,,FB,ads,ai_launch,1.21,Nao,0.0
S-118580,2025-07-01 15:00:00,,meta,ads,ai_launch,1.53,Nao,0.0
S-118581,2025-10-07 04:00:00,,google,cpc,search_brand,2.16,Nao,0.0
S-118582,2025-08-17 04:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-118583,2025-05-12 08:00:00,,Meta Ads,ads,ai_launch,1.47,Nao,0.0
S-118584,2026-02-03 00:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118585,2026-01-21 06:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118586,2025-02-18 03:00:00,L-1267,Google,cpc,search_brand,1.84,Nao,0.0
S-118587,2025-05-27 16:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-118588,2025-03-25 08:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118589,2025-02-02 05:00:00,,FB,ads,ai_launch,1.2,Nao,0.0
S-118590,2025-05-22 18:00:00,,facebook,ads,ai_launch,1.62,Nao,0.0
S-118591,2026-01-19 04:00:00,,Meta Ads,ads,ai_launch,1.9,Nao,0.0
S-118592,2025-07-04 20:00:00,L-6977,instagram,ads,ai_launch,1.48,Nao,0.0
S-118593,2025-07-14 21:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-118594,2025-10-23 17:00:00,L-6918,Google,organic,seo_blog,0.0,Nao,0.0
S-118595,2025-12-16 23:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-118596,2025-01-17 09:00:00,,Google,cpc,search_brand,2.3,Nao,0.0
S-118597,2025-04-09 20:00:00,L-9008,Google,organic,seo_blog,0.0,Nao,0.0
S-118598,2026-02-01 03:00:00,,facebook,ads,retargeting_v1,1.19,Nao,0.0
S-118599,2025-08-16 12:00:00,, google,cpc,search_brand,1.88,Nao,0.0
S-118600,2025-06-03 11:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-118601,2025-03-26 18:00:00,,meta,ads,ai_launch,1.16,Nao,0.0
S-118602,2026-01-08 22:00:00,,instagram,ads,ai_launch,1.22,Nao,0.0
S-118603,2025-11-09 17:00:00,L-8630, google,organic,seo_blog,0.0,Sim,299.9
S-118604,2025-04-21 22:00:00,,instagram,ads,ai_launch,1.09,Nao,0.0
S-118605,2025-01-12 13:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118606,2025-11-26 12:00:00,L-5744,FB,ads,ai_launch,1.29,Nao,0.0
S-118607,2025-07-16 03:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-118608,2025-04-07 22:00:00,,gogle ,cpc,search_brand,1.56,Nao,0.0
S-118609,2025-03-20 18:00:00,,meta,ads,ai_launch,1.4,Nao,0.0
S-118610,2025-01-25 18:00:00,,Meta Ads,ads,ai_launch,1.75,Nao,0.0
S-118611,2025-06-18 10:00:00,L-5576,facebook,ads,retargeting_v1,0.85,Nao,0.0
S-118612,2025-02-09 11:00:00,,FB,ads,retargeting_v1,0.83,Nao,0.0
S-118613,2025-03-27 21:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-118614,2026-01-27 16:00:00,,Meta Ads,ads,ai_launch,1.7,Nao,0.0
S-118615,2025-07-04 04:00:00,, google,cpc,search_brand,1.73,Nao,0.0
S-118616,2025-03-20 04:00:00,,Google,cpc,search_brand,1.5,Nao,0.0
S-118617,2025-01-11 09:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-118618,2025-03-10 05:00:00,,Google,cpc,search_brand,2.16,Nao,0.0
S-118619,2025-12-01 11:00:00,,tik tok,cpc,viral_trend,0.61,Nao,0.0
S-118620,2025-09-30 19:00:00,,Meta Ads,ads,,1.06,Nao,0.0
S-118621,2025-09-23 14:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118622,2025-08-08 19:00:00,,Meta Ads,ads,ai_launch,1.59,Nao,0.0
S-118623,2025-10-03 09:00:00,,Meta Ads,ads,ai_launch,1.18,Nao,0.0
S-118624,2026-01-02 11:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-118625,2025-05-17 14:00:00,L-9228,GOOGLE,cpc,search_brand,2.31,Nao,0.0
S-118626,2026-01-30 17:00:00,,email,automation,,0.0,Nao,0.0
S-118627,2025-09-21 12:00:00,,GOOGLE,cpc,search_brand,1.91,Nao,0.0
S-118628,2025-09-10 04:00:00,,FB,ads,ai_launch,1.57,Nao,0.0
